SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID
42020,1630178,0042000204,"Jun 14, 2021",PHI @ ATL,L,7,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,1,3,7,1,1630178
42020,1630178,0042000203,"Jun 11, 2021",PHI @ ATL,W,6,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,4,0,1,1630178
42020,1630178,0042000202,"Jun 08, 2021",PHI vs. ATL,W,5,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,-4,1,1630178
42020,1630178,0042000201,"Jun 06, 2021",PHI vs. ATL,L,14,2,8,0.25,0,2,0.0,2,4,0.5,0,2,2,0,0,0,1,3,6,-9,1,1630178
42020,1630178,0042000105,"Jun 02, 2021",PHI vs. WAS,W,26,6,14,0.429,0,2,0.0,1,2,0.5,0,6,6,2,1,0,0,2,13,14,1,1630178
42020,1630178,0042000104,"May 31, 2021",PHI @ WAS,L,22,6,12,0.5,2,3,0.667,1,2,0.5,0,1,1,2,1,1,1,4,15,-8,1,1630178
42020,1630178,0042000103,"May 29, 2021",PHI @ WAS,W,11,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,2,4,4,1,1630178
42020,1630178,0042000102,"May 26, 2021",PHI vs. WAS,W,14,4,7,0.571,0,0,0.0,2,3,0.667,0,2,2,2,0,3,1,0,10,8,1,1630178
42020,1630178,0042000101,"May 23, 2021",PHI vs. WAS,W,7,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,3,-1,1,1630178
42024,1630558,0042400104,"Apr 28, 2025",MIA vs. CLE,L,35,3,9,0.333,1,5,0.2,1,2,0.5,0,0,0,5,0,0,3,1,8,-37,1,1630558
42024,1630558,0042400103,"Apr 26, 2025",MIA vs. CLE,L,37,7,11,0.636,2,2,1.0,0,1,0.0,0,4,4,5,1,1,0,3,16,-20,1,1630558
42024,1630558,0042400102,"Apr 23, 2025",MIA @ CLE,L,36,7,9,0.778,2,4,0.5,2,4,0.5,0,1,1,6,1,0,2,3,18,-6,1,1630558
42024,1630558,0042400101,"Apr 20, 2025",MIA @ CLE,L,34,8,12,0.667,2,3,0.667,0,0,0.0,2,2,4,9,1,0,3,4,18,-20,1,1630558
42022,1630558,0042200167,"Apr 30, 2023",SAC vs. GSW,L,8,0,2,0.0,0,2,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-4,1,1630558
42022,1630558,0042200166,"Apr 28, 2023",SAC @ GSW,W,11,2,7,0.286,0,2,0.0,1,1,1.0,0,3,3,2,2,0,0,0,5,-1,1,1630558
42022,1630558,0042200165,"Apr 26, 2023",SAC vs. GSW,L,24,4,10,0.4,2,8,0.25,0,0,0.0,1,0,1,1,0,0,2,1,10,-4,1,1630558
42022,1630558,0042200164,"Apr 23, 2023",SAC @ GSW,L,28,5,8,0.625,1,2,0.5,1,1,1.0,1,0,1,1,1,0,1,1,12,-10,1,1630558
42022,1630558,0042200163,"Apr 20, 2023",SAC @ GSW,L,18,2,6,0.333,1,5,0.2,0,0,0.0,0,1,1,1,0,0,1,0,5,-10,1,1630558
42022,1630558,0042200162,"Apr 17, 2023",SAC vs. GSW,W,28,5,10,0.5,2,6,0.333,2,2,1.0,1,1,2,3,2,0,0,2,14,2,1,1630558
42022,1630558,0042200161,"Apr 15, 2023",SAC vs. GSW,W,22,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,4,1,1,2,3,3,4,1,1630558
42024,1630578,0042400157,"May 04, 2025",HOU vs. GSW,L,40,9,23,0.391,1,1,1.0,2,4,0.5,3,11,14,5,1,1,3,5,21,-12,1,1630578
42024,1630578,0042400156,"May 02, 2025",HOU @ GSW,W,37,8,20,0.4,0,2,0.0,5,7,0.714,3,11,14,6,3,0,2,3,21,7,1,1630578
42024,1630578,0042400155,"Apr 30, 2025",HOU vs. GSW,W,31,6,9,0.667,0,0,0.0,3,4,0.75,1,8,9,9,2,2,1,6,15,23,1,1630578
42024,1630578,0042400154,"Apr 28, 2025",HOU @ GSW,L,42,12,28,0.429,0,1,0.0,7,10,0.7,4,6,10,5,2,0,0,2,31,4,1,1630578
42024,1630578,0042400153,"Apr 26, 2025",HOU @ GSW,L,33,7,18,0.389,0,0,0.0,1,6,0.167,2,9,11,4,0,0,1,4,15,-10,1,1630578
42024,1630578,0042400152,"Apr 23, 2025",HOU vs. GSW,W,37,6,15,0.4,1,2,0.5,4,5,0.8,6,10,16,7,2,0,3,4,17,28,1,1630578
42024,1630578,0042400151,"Apr 20, 2025",HOU vs. GSW,L,36,11,18,0.611,1,2,0.5,3,4,0.75,2,7,9,1,3,0,5,2,26,-7,1,1630578
42022,1628368,0042200167,"Apr 30, 2023",SAC vs. GSW,L,37,5,19,0.263,3,10,0.3,3,4,0.75,2,1,3,6,0,1,5,5,16,-20,1,1628368
42022,1628368,0042200166,"Apr 28, 2023",SAC @ GSW,W,37,10,18,0.556,2,5,0.4,4,4,1.0,1,3,4,11,3,1,5,2,26,20,1,1628368
42022,1628368,0042200165,"Apr 26, 2023",SAC vs. GSW,L,42,9,25,0.36,3,10,0.3,3,3,1.0,2,5,7,9,2,1,6,3,24,-4,1,1628368
42022,1628368,0042200164,"Apr 23, 2023",SAC @ GSW,L,40,14,31,0.452,4,11,0.364,6,8,0.75,3,6,9,5,1,0,3,4,38,-4,1,1628368
42022,1628368,0042200163,"Apr 20, 2023",SAC @ GSW,L,38,9,22,0.409,3,9,0.333,5,8,0.625,3,6,9,9,2,0,4,3,26,-17,1,1628368
42022,1628368,0042200162,"Apr 17, 2023",SAC vs. GSW,W,36,10,23,0.435,2,10,0.2,2,2,1.0,0,5,5,9,4,1,2,3,24,1,1,1628368
42022,1628368,0042200161,"Apr 15, 2023",SAC vs. GSW,W,40,13,27,0.481,4,8,0.5,8,12,0.667,1,0,1,5,3,0,3,3,38,4,1,1628368
42023,1626164,0042300164,"Apr 28, 2024",PHX vs. MIN,L,45,13,21,0.619,3,5,0.6,20,21,0.952,0,5,5,6,2,1,2,5,49,0,1,1626164
42023,1626164,0042300163,"Apr 26, 2024",PHX vs. MIN,L,42,8,15,0.533,1,3,0.333,6,6,1.0,0,3,3,8,2,0,2,3,23,-8,1,1626164
42023,1626164,0042300162,"Apr 23, 2024",PHX @ MIN,L,42,6,13,0.462,1,6,0.167,7,8,0.875,1,2,3,5,2,0,6,6,20,-24,1,1626164
42023,1626164,0042300161,"Apr 20, 2024",PHX @ MIN,L,38,5,16,0.313,2,6,0.333,6,6,1.0,0,2,2,5,1,0,1,4,18,-15,1,1626164
42022,1626164,0042200226,"May 11, 2023",PHX vs. DEN,L,36,4,13,0.308,1,3,0.333,3,4,0.75,0,1,1,8,1,1,2,4,12,-27,1,1626164
42022,1626164,0042200225,"May 09, 2023",PHX @ DEN,L,41,8,19,0.421,4,7,0.571,8,9,0.889,0,6,6,4,0,0,2,4,28,-19,1,1626164
42022,1626164,0042200224,"May 07, 2023",PHX vs. DEN,W,40,14,18,0.778,3,4,0.75,5,6,0.833,3,3,6,12,1,0,5,5,36,-1,1,1626164
42022,1626164,0042200223,"May 05, 2023",PHX vs. DEN,W,42,20,25,0.8,5,8,0.625,2,2,1.0,0,6,6,9,3,1,3,5,47,7,1,1626164
42022,1626164,0042200222,"May 01, 2023",PHX @ DEN,L,45,14,29,0.483,4,8,0.5,3,3,1.0,0,5,5,6,0,0,2,4,35,-7,1,1626164
42022,1626164,0042200221,"Apr 29, 2023",PHX @ DEN,L,40,10,19,0.526,0,1,0.0,7,8,0.875,2,2,4,8,1,2,3,1,27,-18,1,1626164
42022,1626164,0042200175,"Apr 25, 2023",PHX vs. LAC,W,42,19,27,0.704,4,7,0.571,5,6,0.833,2,6,8,10,2,0,3,4,47,11,1,1626164
42022,1626164,0042200174,"Apr 22, 2023",PHX @ LAC,W,41,10,21,0.476,3,6,0.5,7,8,0.875,3,6,9,7,3,0,4,1,30,5,1,1626164
42022,1626164,0042200173,"Apr 20, 2023",PHX @ LAC,W,45,18,29,0.621,3,7,0.429,6,7,0.857,1,5,6,3,3,2,0,2,45,3,1,1626164
42022,1626164,0042200172,"Apr 18, 2023",PHX vs. LAC,W,45,14,22,0.636,4,7,0.571,6,6,1.0,0,1,1,9,1,0,3,4,38,15,1,1626164
42022,1626164,0042200171,"Apr 16, 2023",PHX vs. LAC,L,43,10,19,0.526,0,3,0.0,6,8,0.75,1,0,1,3,4,3,5,3,26,-6,1,1626164
42021,1626164,0042100227,"May 15, 2022",PHX vs. DAL,L,37,3,14,0.214,0,4,0.0,5,6,0.833,1,2,3,2,1,0,4,3,11,-41,1,1626164
42021,1626164,0042100226,"May 12, 2022",PHX @ DAL,L,39,6,17,0.353,0,4,0.0,7,7,1.0,2,6,8,3,1,1,8,4,19,-19,1,1626164
42021,1626164,0042100225,"May 10, 2022",PHX vs. DAL,W,35,11,20,0.55,3,7,0.429,3,4,0.75,1,6,7,2,2,0,2,3,28,25,1,1626164
42021,1626164,0042100224,"May 08, 2022",PHX @ DAL,L,43,10,22,0.455,3,6,0.5,12,13,0.923,1,3,4,7,0,1,5,4,35,-12,1,1626164
42021,1626164,0042100223,"May 06, 2022",PHX @ DAL,L,40,6,13,0.462,4,6,0.667,2,4,0.5,0,2,2,6,0,0,5,1,18,-12,1,1626164
42021,1626164,0042100222,"May 04, 2022",PHX vs. DAL,W,36,11,19,0.579,5,8,0.625,3,3,1.0,1,3,4,4,0,1,2,4,30,21,1,1626164
42021,1626164,0042100221,"May 02, 2022",PHX vs. DAL,W,38,7,20,0.35,1,5,0.2,8,8,1.0,3,6,9,8,0,1,1,1,23,6,1,1626164
42021,1626164,0042100146,"Apr 28, 2022",PHX @ NOP,W,32,5,12,0.417,1,6,0.167,2,2,1.0,0,5,5,3,0,0,2,0,13,9,1,1626164
42021,1626164,0042100142,"Apr 19, 2022",PHX vs. NOP,L,25,12,19,0.632,7,11,0.636,0,0,0.0,1,1,2,1,0,0,2,3,31,-6,1,1626164
42021,1626164,0042100141,"Apr 17, 2022",PHX vs. NOP,W,41,8,19,0.421,4,8,0.5,5,6,0.833,0,4,4,8,1,0,1,2,25,7,1,1626164
42020,1626164,0042000406,"Jul 20, 2021",PHX @ MIL,L,46,8,22,0.364,0,7,0.0,3,3,1.0,0,3,3,5,0,0,6,4,19,-15,1,1626164
42020,1626164,0042000405,"Jul 17, 2021",PHX vs. MIL,L,42,17,33,0.515,2,4,0.5,4,5,0.8,1,3,4,3,2,1,2,5,40,12,1,1626164
42020,1626164,0042000404,"Jul 14, 2021",PHX @ MIL,L,39,17,28,0.607,0,3,0.0,8,9,0.889,1,0,1,2,0,1,4,5,42,0,1,1626164
42020,1626164,0042000403,"Jul 11, 2021",PHX @ MIL,L,29,3,14,0.214,1,7,0.143,3,5,0.6,2,4,6,2,0,0,1,2,10,-13,1,1626164
42020,1626164,0042000402,"Jul 08, 2021",PHX vs. MIL,W,44,12,25,0.48,7,12,0.583,0,0,0.0,2,3,5,6,0,0,3,4,31,10,1,1626164
42020,1626164,0042000401,"Jul 06, 2021",PHX vs. MIL,W,42,8,21,0.381,1,8,0.125,10,10,1.0,0,2,2,6,3,0,3,3,27,18,1,1626164
42020,1626164,0042000316,"Jun 30, 2021",PHX @ LAC,W,42,10,26,0.385,1,7,0.143,1,1,1.0,0,7,7,4,1,1,3,2,22,23,1,1626164
42020,1626164,0042000315,"Jun 28, 2021",PHX vs. LAC,L,43,9,22,0.409,4,6,0.667,9,11,0.818,0,4,4,3,2,0,3,2,31,-10,1,1626164
42020,1626164,0042000314,"Jun 26, 2021",PHX @ LAC,W,38,8,22,0.364,0,5,0.0,9,11,0.818,0,2,2,0,2,0,5,6,25,5,1,1626164
42020,1626164,0042000313,"Jun 24, 2021",PHX @ LAC,L,40,5,21,0.238,1,7,0.143,4,4,1.0,1,4,5,5,1,0,4,4,15,-15,1,1626164
42020,1626164,0042000312,"Jun 22, 2021",PHX vs. LAC,W,41,5,16,0.313,1,3,0.333,9,9,1.0,0,4,4,5,0,0,8,5,20,4,1,1626164
42020,1626164,0042000311,"Jun 20, 2021",PHX vs. LAC,W,44,15,29,0.517,3,7,0.429,7,7,1.0,1,12,13,11,0,0,2,3,40,6,1,1626164
42020,1626164,0042000234,"Jun 13, 2021",PHX @ DEN,W,42,11,25,0.44,2,8,0.25,10,11,0.909,2,9,11,4,1,0,3,3,34,10,1,1626164
42020,1626164,0042000233,"Jun 11, 2021",PHX @ DEN,W,40,11,23,0.478,2,7,0.286,4,4,1.0,1,5,6,4,1,0,4,3,28,19,1,1626164
42020,1626164,0042000232,"Jun 09, 2021",PHX vs. DEN,W,33,6,14,0.429,3,7,0.429,3,3,1.0,0,10,10,2,1,0,2,1,18,16,1,1626164
42020,1626164,0042000231,"Jun 07, 2021",PHX vs. DEN,W,38,8,12,0.667,1,4,0.25,4,6,0.667,0,4,4,8,1,0,5,3,21,12,1,1626164
42020,1626164,0042000156,"Jun 03, 2021",PHX @ LAL,W,46,15,22,0.682,8,10,0.8,9,9,1.0,0,11,11,3,0,1,3,2,47,10,1,1626164
42020,1626164,0042000155,"Jun 01, 2021",PHX vs. LAL,W,33,13,23,0.565,2,6,0.333,2,2,1.0,0,7,7,5,1,0,1,3,30,22,1,1626164
42020,1626164,0042000154,"May 30, 2021",PHX @ LAL,W,39,5,14,0.357,1,5,0.2,6,7,0.857,2,5,7,5,1,0,5,3,17,12,1,1626164
42020,1626164,0042000153,"May 27, 2021",PHX @ LAL,L,41,6,19,0.316,1,4,0.25,6,7,0.857,1,3,4,6,0,0,4,6,19,-7,1,1626164
42020,1626164,0042000152,"May 25, 2021",PHX vs. LAL,L,40,7,17,0.412,0,3,0.0,17,17,1.0,0,1,1,3,0,0,4,3,31,-16,1,1626164
42020,1626164,0042000151,"May 23, 2021",PHX vs. LAL,W,45,13,26,0.5,3,7,0.429,5,6,0.833,1,6,7,8,1,0,6,4,34,9,1,1626164
42022,1630193,0042200203,"May 06, 2023",NYK @ MIA,L,20,4,12,0.333,2,8,0.25,2,2,1.0,1,0,1,0,1,0,1,0,12,-8,1,1630193
42022,1630193,0042200202,"May 02, 2023",NYK vs. MIA,W,9,3,7,0.429,0,4,0.0,0,0,0.0,0,1,1,0,0,0,2,2,6,-6,1,1630193
42022,1630193,0042200201,"Apr 30, 2023",NYK vs. MIA,L,27,3,9,0.333,1,4,0.25,2,2,1.0,1,1,2,1,1,0,1,2,9,-4,1,1630193
42022,1630193,0042200135,"Apr 26, 2023",NYK @ CLE,W,29,5,15,0.333,3,10,0.3,6,6,1.0,0,2,2,1,0,0,0,3,19,-3,1,1630193
42022,1630193,0042200134,"Apr 23, 2023",NYK vs. CLE,W,19,0,4,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,11,1,1630193
42022,1630193,0042200133,"Apr 21, 2023",NYK vs. CLE,W,23,4,6,0.667,2,3,0.667,1,2,0.5,0,1,1,2,0,0,1,0,11,27,1,1630193
42022,1630193,0042200132,"Apr 18, 2023",NYK @ CLE,L,23,4,8,0.5,1,4,0.25,3,4,0.75,0,1,1,1,2,0,1,3,12,-5,1,1630193
42022,1630193,0042200131,"Apr 15, 2023",NYK @ CLE,W,24,0,5,0.0,0,2,0.0,3,4,0.75,0,3,3,2,0,0,3,0,3,8,1,1630193
42020,1630193,0042000135,"Jun 02, 2021",NYK vs. ATL,L,13,2,6,0.333,2,2,1.0,5,6,0.833,0,0,0,0,2,0,3,0,11,-10,1,1630193
42020,1630193,0042000134,"May 30, 2021",NYK @ ATL,L,13,0,3,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,-1,1,1630193
42020,1630193,0042000133,"May 28, 2021",NYK @ ATL,L,15,2,8,0.25,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,2,4,-3,1,1630193
42020,1630193,0042000132,"May 26, 2021",NYK vs. ATL,W,15,2,9,0.222,0,4,0.0,0,0,0.0,0,3,3,1,1,0,1,2,4,8,1,1630193
42020,1630193,0042000131,"May 23, 2021",NYK vs. ATL,L,21,4,7,0.571,2,2,1.0,0,0,0.0,0,2,2,3,0,0,2,4,10,6,1,1630193
42021,1630567,0042100136,"Apr 28, 2022",TOR vs. PHI,L,35,8,20,0.4,2,7,0.286,0,0,0.0,4,3,7,3,1,0,2,5,18,-33,1,1630567
42021,1630567,0042100135,"Apr 25, 2022",TOR @ PHI,W,41,5,10,0.5,0,1,0.0,2,2,1.0,1,7,8,4,3,0,1,3,12,13,1,1630567
42021,1630567,0042100134,"Apr 23, 2022",TOR vs. PHI,W,26,1,6,0.167,0,4,0.0,4,5,0.8,0,11,11,2,0,0,0,3,6,3,1,1630567
42021,1630567,0042100131,"Apr 16, 2022",TOR @ PHI,L,32,4,6,0.667,0,0,0.0,7,9,0.778,2,8,10,8,0,1,2,1,15,-10,1,1630567
42023,1630700,0042300143,"Apr 27, 2024",NOP vs. OKC,L,7,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,0,2,0,1,0,4,-5,1,1630700
42023,1630700,0042300142,"Apr 24, 2024",NOP @ OKC,L,8,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-6,1,1630700
42023,1630700,0042300141,"Apr 21, 2024",NOP @ OKC,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,1630700
42024,1628378,0042400205,"May 13, 2025",CLE vs. IND,L,38,8,25,0.32,4,13,0.308,15,21,0.714,2,7,9,1,4,1,2,2,35,-3,1,1628378
42024,1628378,0042400204,"May 11, 2025",CLE @ IND,L,20,3,11,0.273,1,5,0.2,5,6,0.833,1,0,1,0,1,1,2,0,12,-35,1,1628378
42024,1628378,0042400203,"May 09, 2025",CLE @ IND,W,37,14,29,0.483,5,13,0.385,10,14,0.714,5,4,9,5,1,0,2,4,43,35,1,1628378
42024,1628378,0042400202,"May 06, 2025",CLE vs. IND,L,36,15,30,0.5,1,7,0.143,17,21,0.81,2,3,5,9,4,1,5,4,48,13,1,1628378
42024,1628378,0042400201,"May 04, 2025",CLE vs. IND,L,34,13,30,0.433,1,11,0.091,6,9,0.667,0,5,5,4,1,0,0,2,33,-19,1,1628378
42024,1628378,0042400104,"Apr 28, 2025",CLE @ MIA,W,25,8,15,0.533,4,8,0.5,2,2,1.0,0,0,0,5,1,0,2,1,22,31,1,1628378
42024,1628378,0042400103,"Apr 26, 2025",CLE @ MIA,W,30,4,14,0.286,3,8,0.375,2,5,0.4,1,1,2,1,0,0,1,1,13,9,1,1628378
42024,1628378,0042400102,"Apr 23, 2025",CLE vs. MIA,W,36,10,21,0.476,7,10,0.7,3,4,0.75,0,6,6,6,1,0,1,2,30,4,1,1628378
42024,1628378,0042400101,"Apr 20, 2025",CLE vs. MIA,W,33,11,19,0.579,2,9,0.222,6,7,0.857,0,5,5,4,4,0,2,2,30,10,1,1628378
42023,1628378,0042300203,"May 11, 2024",CLE vs. BOS,L,43,12,22,0.545,7,12,0.583,2,3,0.667,0,6,6,3,2,0,0,2,33,-10,1,1628378
42023,1628378,0042300202,"May 09, 2024",CLE @ BOS,W,39,10,19,0.526,5,7,0.714,4,6,0.667,0,7,7,8,0,0,1,2,29,38,1,1628378
42023,1628378,0042300201,"May 07, 2024",CLE @ BOS,L,37,12,25,0.48,4,11,0.364,5,5,1.0,0,6,6,5,1,0,3,2,33,-11,1,1628378
42023,1628378,0042300137,"May 05, 2024",CLE vs. ORL,W,45,11,27,0.407,2,8,0.25,15,17,0.882,1,8,9,5,1,1,1,3,39,17,1,1628378
42023,1628378,0042300136,"May 03, 2024",CLE @ ORL,L,42,22,36,0.611,3,9,0.333,3,6,0.5,1,3,4,4,0,1,4,4,50,-3,1,1628378
42023,1628378,0042300135,"Apr 30, 2024",CLE vs. ORL,W,40,9,23,0.391,1,7,0.143,9,10,0.9,1,5,6,2,2,0,4,5,28,-11,1,1628378
42023,1628378,0042300134,"Apr 27, 2024",CLE @ ORL,L,36,5,14,0.357,1,4,0.25,7,7,1.0,0,1,1,6,3,0,6,4,18,-16,1,1628378
42023,1628378,0042300133,"Apr 25, 2024",CLE @ ORL,L,27,6,16,0.375,1,6,0.167,0,1,0.0,0,5,5,7,0,0,2,1,13,-25,1,1628378
42023,1628378,0042300132,"Apr 22, 2024",CLE vs. ORL,W,36,9,22,0.409,2,10,0.2,3,5,0.6,1,7,8,4,1,1,3,5,23,10,1,1628378
42023,1628378,0042300131,"Apr 20, 2024",CLE vs. ORL,W,36,11,21,0.524,3,8,0.375,5,5,1.0,2,0,2,3,3,0,4,1,30,10,1,1628378
42022,1628378,0042200135,"Apr 26, 2023",CLE vs. NYK,L,44,11,26,0.423,3,12,0.25,3,3,1.0,0,7,7,5,2,1,3,2,28,-8,1,1628378
42022,1628378,0042200134,"Apr 23, 2023",CLE @ NYK,L,42,5,18,0.278,0,4,0.0,1,2,0.5,0,4,4,5,1,0,6,4,11,-8,1,1628378
42022,1628378,0042200133,"Apr 21, 2023",CLE @ NYK,L,38,9,19,0.474,2,8,0.25,2,3,0.667,1,6,7,5,2,0,6,3,22,-19,1,1628378
42022,1628378,0042200132,"Apr 18, 2023",CLE vs. NYK,W,39,6,11,0.545,2,5,0.4,3,4,0.75,1,1,2,13,2,1,2,4,17,24,1,1628378
42022,1628378,0042200131,"Apr 15, 2023",CLE vs. NYK,L,44,14,30,0.467,6,16,0.375,4,6,0.667,1,4,5,8,3,1,2,1,38,2,1,1628378
42021,1628378,0042100176,"Apr 28, 2022",UTA vs. DAL,L,39,9,17,0.529,2,7,0.286,3,4,0.75,1,7,8,9,0,1,5,2,23,3,1,1628378
42021,1628378,0042100175,"Apr 25, 2022",UTA @ DAL,L,32,4,15,0.267,0,7,0.0,1,1,1.0,0,2,2,1,1,0,4,1,9,-38,1,1628378
42021,1628378,0042100174,"Apr 23, 2022",UTA vs. DAL,W,38,7,21,0.333,2,10,0.2,7,9,0.778,1,5,6,7,2,0,1,3,23,-4,1,1628378
42021,1628378,0042100173,"Apr 21, 2022",UTA vs. DAL,L,39,10,21,0.476,1,8,0.125,11,12,0.917,0,2,2,6,0,1,2,4,32,4,1,1628378
42021,1628378,0042100172,"Apr 18, 2022",UTA @ DAL,L,41,13,30,0.433,3,10,0.3,5,5,1.0,2,0,2,5,0,0,1,1,34,-14,1,1628378
42021,1628378,0042100171,"Apr 16, 2022",UTA @ DAL,W,42,10,29,0.345,2,6,0.333,10,11,0.909,2,4,6,6,1,1,3,3,32,10,1,1628378
42020,1628378,0042000226,"Jun 18, 2021",UTA @ LAC,L,40,12,27,0.444,9,15,0.6,6,9,0.667,1,8,9,9,1,0,2,3,39,-9,1,1628378
42020,1628378,0042000225,"Jun 16, 2021",UTA vs. LAC,L,38,6,19,0.316,4,14,0.286,5,6,0.833,0,5,5,5,1,0,2,1,21,0,1,1628378
42020,1628378,0042000224,"Jun 14, 2021",UTA @ LAC,L,40,9,26,0.346,6,15,0.4,13,15,0.867,1,4,5,5,1,0,5,5,37,-15,1,1628378
42020,1628378,0042000223,"Jun 12, 2021",UTA @ LAC,L,32,11,24,0.458,5,9,0.556,3,5,0.6,0,5,5,4,2,0,2,3,30,-10,1,1628378
42020,1628378,0042000222,"Jun 10, 2021",UTA vs. LAC,W,39,15,29,0.517,6,12,0.5,1,2,0.5,0,3,3,4,0,0,3,1,37,-2,1,1628378
42020,1628378,0042000221,"Jun 08, 2021",UTA vs. LAC,W,37,16,30,0.533,6,15,0.4,7,8,0.875,0,3,3,5,1,1,3,0,45,5,1,1628378
42020,1628378,0042000145,"Jun 02, 2021",UTA vs. MEM,W,29,11,16,0.688,5,8,0.625,3,3,1.0,0,6,6,10,1,0,3,3,30,30,1,1628378
42020,1628378,0042000144,"May 31, 2021",UTA @ MEM,W,35,8,22,0.364,2,7,0.286,12,13,0.923,1,1,2,8,2,1,4,2,30,3,1,1628378
42020,1628378,0042000143,"May 29, 2021",UTA @ MEM,W,30,9,23,0.391,2,10,0.2,9,11,0.818,0,2,2,5,1,0,2,0,29,8,1,1628378
42020,1628378,0042000142,"May 26, 2021",UTA vs. MEM,W,26,8,19,0.421,5,10,0.5,4,4,1.0,0,2,2,0,1,0,2,2,25,9,1,1628378
42019,1628378,0041900167,"Sep 01, 2020",UTA @ DEN,L,43,9,22,0.409,2,8,0.25,2,2,1.0,1,8,9,1,0,1,9,3,22,3,1,1628378
42019,1628378,0041900166,"Aug 30, 2020",UTA vs. DEN,L,40,14,25,0.56,9,13,0.692,7,7,1.0,2,4,6,5,3,0,4,1,44,2,1,1628378
42019,1628378,0041900165,"Aug 25, 2020",UTA @ DEN,L,38,11,23,0.478,4,8,0.5,4,5,0.8,0,2,2,5,1,0,4,2,30,-3,1,1628378
42019,1628378,0041900164,"Aug 23, 2020",UTA vs. DEN,W,38,15,27,0.556,4,7,0.571,17,18,0.944,1,3,4,7,0,0,4,2,51,5,1,1628378
42019,1628378,0041900163,"Aug 21, 2020",UTA vs. DEN,W,28,5,13,0.385,2,6,0.333,8,9,0.889,0,4,4,1,1,1,0,0,20,19,1,1628378
42019,1628378,0041900162,"Aug 19, 2020",UTA @ DEN,W,34,10,14,0.714,6,7,0.857,4,4,1.0,0,1,1,8,1,0,3,1,30,23,1,1628378
42019,1628378,0041900161,"Aug 17, 2020",UTA @ DEN,L,43,19,33,0.576,6,15,0.4,13,13,1.0,2,7,9,7,1,0,5,2,57,-11,1,1628378
42024,1631157,0042400134,"Apr 27, 2025",MIL vs. IND,L,8,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,1,0,0,0,2,5,-7,1,1631157
42024,1631157,0042400133,"Apr 25, 2025",MIL vs. IND,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,1631157
42024,1631157,0042400131,"Apr 19, 2025",MIL @ IND,L,19,2,8,0.25,1,4,0.25,0,0,0.0,1,1,2,3,1,0,0,2,5,-13,1,1631157
42024,203110,0042400235,"May 14, 2025",GSW @ MIN,L,36,4,11,0.364,1,6,0.167,1,2,0.5,2,4,6,6,1,0,3,4,10,-9,1,203110
42024,203110,0042400234,"May 12, 2025",GSW vs. MIN,L,34,6,14,0.429,2,6,0.333,0,0,0.0,1,6,7,2,0,0,2,4,14,-18,1,203110
42024,203110,0042400233,"May 10, 2025",GSW vs. MIN,L,29,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,4,2,0,5,6,2,-5,1,203110
42024,203110,0042400232,"May 08, 2025",GSW @ MIN,L,29,3,10,0.3,1,6,0.167,2,2,1.0,0,4,4,5,1,1,2,1,9,-3,1,203110
42024,203110,0042400231,"May 06, 2025",GSW @ MIN,W,35,6,13,0.462,4,10,0.4,2,2,1.0,0,8,8,6,2,0,4,5,18,11,1,203110
42024,203110,0042400157,"May 04, 2025",GSW @ HOU,W,40,7,15,0.467,2,8,0.25,0,0,0.0,0,6,6,5,1,2,1,4,16,18,1,203110
42024,203110,0042400156,"May 02, 2025",GSW vs. HOU,L,37,3,8,0.375,1,4,0.25,1,2,0.5,2,3,5,7,0,3,4,3,8,-8,1,203110
42024,203110,0042400155,"Apr 30, 2025",GSW @ HOU,L,18,3,4,0.75,1,2,0.5,0,0,0.0,0,1,1,1,2,0,2,1,7,-29,1,203110
42024,203110,0042400154,"Apr 28, 2025",GSW vs. HOU,W,31,2,7,0.286,2,5,0.4,0,0,0.0,1,7,8,2,0,0,1,5,6,17,1,203110
